user_id,Recency,frequency,monetory,cluster
1.5159156254719168e+18,8,1,1458.29,1
1.5159156254856673e+18,8,3,555.48,1
1.5159156255047117e+18,8,1,365.72,1
1.5159156255093317e+18,8,1,918.94,1
1.5159156254940175e+18,8,1,462.71,1
1.51591562546915e+18,8,1,23.13,1
1.515915625498324e+18,8,10,5370.27,1
1.515915625459939e+18,8,3,948.64,1
1.515915625507555e+18,8,1,173.59,1
1.515915625507012e+18,8,1,4.38,1
1.5159156255094024e+18,8,2,615.92,1
1.515915625496662e+18,8,1,347.2,1
1.5159156255064376e+18,8,3,1283.49,1
1.5159156255081024e+18,8,4,3159.58,1
1.5159156254545618e+18,8,3,787.4300000000001,1
1.515915625464201e+18,8,2,416.62,1
1.5159156254487247e+18,8,1,317.11,1
1.5159156255094735e+18,8,8,1714.42,1
1.5159156255091835e+18,8,2,1064.76,1
1.5159156255084426e+18,8,4,816.8299999999999,1
1.5159156255095327e+18,8,3,125.85,1
1.5159156254547722e+18,8,1,242.8,1
1.5159156255084063e+18,8,1,351.83,1
1.515915625482911e+18,8,1,499.96,1
1.5159156255095145e+18,8,1,16.18,1
1.5159156254494006e+18,8,1,27.75,1
1.5159156255057654e+18,8,1,74.05,1
1.5159156255095877e+18,8,1,856.23,1
1.515915625442667e+18,8,1,45.35,1
1.515915625509414e+18,8,1,196.27,1
1.5159156254567634e+18,8,1,159.68,1
1.5159156255092086e+18,8,2,1388.84,1
1.5159156255096722e+18,8,1,300.9,1
1.5159156254708982e+18,8,6,2554.61,1
1.5159156255095378e+18,8,1,1354.14,1
1.5159156255092795e+18,8,2,1240.6,1
1.5159156255097802e+18,8,7,1174.86,1
1.5159156254666358e+18,8,1,196.74,1
1.515915625509331e+18,8,5,577.4000000000001,1
1.5159156255097915e+18,8,2,462.92,1
1.515915625509799e+18,8,1,67.11,1
1.5159156254955858e+18,8,1,300.9,1
1.5159156255098043e+18,8,5,1513.73,1
1.515915625460193e+18,8,1,370.35,1
1.5159156255094835e+18,8,1,300.9,1
1.5159156255097905e+18,8,3,1479.0700000000002,1
1.5159156255083617e+18,8,8,2410.15,1
1.5159156254673382e+18,8,3,1004.55,1
1.5159156254695142e+18,8,4,3702.68,1
1.515915625498988e+18,8,3,486.05,1
1.5159156255058406e+18,8,1,412.01,1
1.51591562550993e+18,8,1,59.24,1
1.5159156254753308e+18,8,2,70.09,1
1.5159156254931382e+18,8,1,879.61,1
1.5159156255099295e+18,8,1,381.92,1
1.5159156255099343e+18,8,3,1532.0500000000002,1
1.5159156254825132e+18,8,1,157.15,1
1.5159156254699835e+18,8,2,358.75,1
1.515915625504903e+18,8,2,370.32,1
1.515915625510006e+18,8,1,226.83,1
1.5159156255063045e+18,8,1,486.09,1
1.5159156254484193e+18,8,1,284.7,1
1.5159156254601083e+18,8,1,17.08,1
1.5159156255101046e+18,8,1,347.2,1
1.5159156255101143e+18,8,1,231.46,1
1.5159156255000635e+18,8,1,185.16,1
1.5159156255101212e+18,8,1,6.92,1
1.515915625451769e+18,8,7,6157.0,1
1.5159156254757842e+18,8,1,2.99,1
1.5159156255098286e+18,8,3,1145.76,1
1.51591562548511e+18,8,1,347.2,1
1.5159156255101276e+18,8,1,162.01,1
1.515915625510138e+18,8,3,555.49,1
1.5159156254854828e+18,8,4,938.4300000000004,1
1.515915625510156e+18,8,2,1608.75,1
1.51591562550594e+18,8,1,96.0,1
1.5159156255101637e+18,8,1,1018.47,1
1.5159156254517043e+18,8,3,1944.39,1
1.5159156254421865e+18,8,1,7.62,1
1.5159156255051384e+18,8,1,43.96,1
1.5159156255100073e+18,8,4,3240.64,1
1.5159156254623255e+18,8,2,1389.25,1
1.5159156255102444e+18,8,1,856.23,1
1.515915625510218e+18,8,1,150.44,1
1.5159156255071657e+18,8,1,93.7,1
1.5159156255102671e+18,8,2,587.92,1
1.5159156254963763e+18,8,1,798.59,1
1.5159156255102907e+18,8,1,47.66,1
1.515915625507502e+18,8,1,543.96,1
1.5159156254410442e+18,8,6,2494.54,1
1.5159156255103416e+18,8,1,69.42,1
1.5159156255102986e+18,8,1,532.38,1
1.5159156255103404e+18,8,1,196.72,1
1.5159156255103537e+18,8,2,405.05,1
1.5159156254839232e+18,8,1,233.54,1
1.5159156254631951e+18,8,1,39.33,1
1.5159156255083535e+18,8,1,30.07,1
1.5159156254730406e+18,8,1,358.75,1
1.5159156254745856e+18,8,1,173.59,1
1.5159156254730924e+18,8,1,85.63,1
1.5159156254884045e+18,8,1,1110.86,1
1.5159156255104256e+18,8,3,844.84,1
1.5159156255081802e+18,8,1,242.8,1
1.5159156255099333e+18,8,1,231.46,1
1.5159156255104558e+18,8,3,1597.15,1
1.515915625510451e+18,8,2,1309.68,1
1.5159156255104586e+18,8,5,902.67,1
1.5159156255104604e+18,8,2,358.37999999999994,1
1.515915625510458e+18,8,1,242.8,1
1.51591562551044e+18,8,1,208.31,1
1.5159156255102769e+18,8,1,1018.5,1
1.5159156254581737e+18,8,2,3143.38,1
1.5159156254598618e+18,8,1,78.68,1
1.515915625510475e+18,8,1,905.07,1
1.5159156255104568e+18,8,3,995.3,1
1.5159156255104742e+18,8,4,2266.07,1
1.515915625475346e+18,8,5,356.15000000000003,1
1.51591562551045e+18,8,1,208.31,1
1.5159156255104888e+18,8,1,1212.94,1
1.5159156254433183e+18,8,4,1152.65,1
1.5159156255100268e+18,8,1,25.44,1
1.5159156255104837e+18,8,3,1226.3200000000002,1
1.5159156255104745e+18,8,3,2995.51,1
1.5159156255068974e+18,8,1,418.96,1
1.515915625510513e+18,8,1,43.96,1
1.5159156255105487e+18,8,3,312.44,1
1.5159156255105556e+18,8,1,18.5,1
1.5159156255047258e+18,8,1,875.7599999999999,1
1.5159156255105702e+18,8,1,324.05,1
1.515915625448112e+18,8,3,624.9300000000001,1
1.5159156255105495e+18,8,2,416.62,1
1.515915625453914e+18,8,2,601.8,1
1.5159156255105818e+18,8,1,9.22,1
1.5159156254999985e+18,8,3,2777.7200000000003,1
1.5159156254463772e+18,8,3,1249.92,1
1.515915625510615e+18,8,1,1018.5,1
1.5159156255106035e+18,8,3,520.77,1
1.515915625510651e+18,8,1,30.07,1
1.5159156255107223e+18,8,9,1773.86,1
1.5159156254781074e+18,8,1,61.32000000000001,1
1.515915625509421e+18,8,1,7.38,1
1.515915625460218e+18,8,1,412.01,1
1.5159156255107397e+18,8,1,300.9,1
1.5159156254691835e+18,8,1,856.23,1
1.5159156255103373e+18,8,1,74.05,1
1.5159156255104348e+18,8,1,208.31,1
1.5159156255097334e+18,8,1,122.66,1
1.5159156254594511e+18,8,1,173.59,1
1.51591562548518e+18,8,8,1144.27,1
1.5159156254536906e+18,8,1,231.46,1
1.515915625509596e+18,8,2,145.79000000000002,1
1.5159156254974605e+18,8,2,115.7,1
1.5159156255048763e+18,8,1,254.61,1
1.5159156255082191e+18,8,1,416.64,1
1.5159156255108175e+18,8,3,2187.2,1
1.5159156255108196e+18,8,3,1067.07,1
1.515915625507078e+18,8,1,358.75,1
1.515915625441644e+18,8,1,62.48,1
1.515915625471088e+18,8,1,129.09,1
1.515915625444481e+18,8,1,347.2,1
1.5159156254853583e+18,8,3,294.79,1
1.51591562551083e+18,8,3,277.71000000000004,1
1.51591562551082e+18,8,3,1607.6,1
1.5159156255108324e+18,8,10,6774.51,1
1.515915625509451e+18,8,1,462.94,1
1.5159156255052518e+18,8,1,208.31,1
1.5159156254967872e+18,8,4,791.58,1
1.515915625509897e+18,8,1,45.35,1
1.5159156255108367e+18,8,2,555.51,1
1.5159156255094566e+18,8,1,136.53,1
1.51591562551084e+18,8,7,2776.91,1
1.5159156255108408e+18,8,8,3970.54,1
1.5159156255108424e+18,8,7,2607.19,1
1.5159156255080228e+18,8,9,1249.83,1
1.5159156255101404e+18,8,1,416.64,1
1.5159156254860557e+18,8,1,532.38,1
1.5159156254837422e+18,8,2,69.4,1
1.51591562549641e+18,8,2,1259.21,1
1.5159156255108529e+18,8,2,2312.68,1
1.5159156255108552e+18,8,2,1111.06,1
1.5159156254734152e+18,8,1,300.9,1
1.515915625455501e+18,8,1,1387.01,1
1.5159156254443192e+18,8,2,168.94,1
1.5159156255081807e+18,8,5,2314.4,1
1.5159156254924918e+18,8,4,1129.5500000000002,1
1.5159156255108557e+18,8,2,335.5,1
1.5159156254830733e+18,8,1,557.8299999999999,1
1.5159156255108603e+18,8,5,4629.5,1
1.5159156255108636e+18,8,2,888.8199999999999,1
1.515915625451699e+18,8,1,601.83,1
1.515915625509555e+18,8,1,1215.25,1
1.5159156255080202e+18,8,1,532.38,1
1.51591562546138e+18,8,1,191.18,1
1.5159156254755937e+18,8,1,283.54,1
1.5159156255108754e+18,8,3,1101.7800000000002,1
1.5159156255108756e+18,8,6,1033.74,1
1.515915625508903e+18,8,1,393.5,1
1.5159156255065628e+18,8,2,1516.12,1
1.5159156254533711e+18,8,1,624.98,1
1.515915625483407e+18,8,1,328.68,1
1.5159156254422062e+18,8,2,347.18,1
1.5159156254501076e+18,8,2,902.74,1
1.515915625507602e+18,8,1,196.27,1
1.5159156254752878e+18,8,1,277.74,1
1.515915625504679e+18,8,2,82.11999999999999,1
1.5159156255083904e+18,8,1,300.9,1
1.5159156255108751e+18,8,4,4312.4,1
1.5159156254966234e+18,8,2,1851.34,1
1.5159156255109e+18,8,2,1064.53,1
1.5159156255109005e+18,8,17,5699.06,1
1.515915625509106e+18,8,1,347.2,1
1.5159156254931738e+18,8,1,99.51,1
1.5159156255081147e+18,8,2,648.1,1
1.5159156255104612e+18,8,3,1111.02,1
1.5159156255109046e+18,8,1,29.52,1
1.5159156255109074e+18,8,7,2482.49,1
1.5159156255097825e+18,8,1,3.68,1
1.5159156255064717e+18,8,2,492.93000000000006,1
1.515915625457034e+18,8,1,12.71,1
1.515915625510912e+18,8,8,3136.37,1
1.515915625499506e+18,8,1,136.29000000000002,1
1.5159156255108964e+18,8,2,754.58,1
1.5159156255109166e+18,8,3,131.16,1
1.5159156255109174e+18,8,6,2085.74,1
1.5159156254952215e+18,8,2,2635.6,1
1.5159156254709435e+18,8,3,2638.13,1
1.5159156255109243e+18,8,9,4540.08,1
1.515915625500994e+18,8,2,128.42000000000002,1
1.5159156255109263e+18,8,9,6608.33,1
1.5159156255109268e+18,8,4,1772.9700000000005,1
1.515915625493233e+18,8,1,254.61,1
1.5159156255109297e+18,8,9,1944.23,1
1.5159156254620815e+18,8,2,62.46,1
1.5159156255092997e+18,8,1,300.9,1
1.5159156254975775e+18,8,1,185.16,1
1.5159156255109386e+18,8,1,879.61,1
1.5159156255100954e+18,8,1,127.29,1
1.5159156255109432e+18,8,3,909.65,1
1.515915625510909e+18,8,3,1124.7,1
1.5159156255049969e+18,8,1,57.85,1
1.5159156254702682e+18,8,3,699.0,1
1.5159156254986455e+18,8,1,92.57,1
1.51591562545544e+18,8,1,927.96,1
1.5159156254976883e+18,8,1,30.07,1
1.5159156255109478e+18,8,7,10229.020000000002,1
1.5159156254684849e+18,8,1,300.9,1
1.515915625466889e+18,8,1,21.48,1
1.51591562551096e+18,8,1,532.38,1
1.5159156255109637e+18,8,9,5116.209999999999,1
1.5159156254688535e+18,8,3,2568.69,1
1.5159156255109663e+18,8,4,2520.51,1
1.5159156255086556e+18,8,1,47.43,1
1.515915625510986e+18,8,2,518.47,1
1.515915625509718e+18,8,1,277.75,1
1.5159156254899348e+18,8,1,115.72,1
1.5159156255097953e+18,8,3,1851.53,1
1.5159156255109893e+18,8,3,2737.15,1
1.515915625510989e+18,8,3,1527.48,1
1.5159156255109914e+18,8,2,1201.32,1
1.5159156255051474e+18,8,1,416.64,1
1.5159156254496755e+18,8,1,208.31,1
1.5159156255109957e+18,8,5,614.94,1
1.5159156255109967e+18,8,5,914.0,1
1.5159156255109988e+18,8,5,2222.09,1
1.5159156255109996e+18,8,1,254.61,1
1.515915625511e+18,8,6,1747.5300000000002,1
1.515915625511002e+18,8,14,5327.299999999999,1
1.5159156255071012e+18,8,1,25.44,1
1.5159156255110031e+18,8,9,2453.6600000000003,1
1.5159156255062828e+18,8,2,347.18,1
1.5159156255110136e+18,8,1,856.23,1
1.5159156254981844e+18,8,13,3514.330000000001,1
1.5159156255046548e+18,8,1,23.82,1
1.5159156254536228e+18,8,1,42.78,1
1.5159156255110272e+18,8,3,424.69,1
1.5159156254746184e+18,8,1,62.48,1
1.515915625511037e+18,8,3,740.2099999999999,1
1.5159156255110372e+18,8,1,254.61,1
1.5159156255110377e+18,8,7,379.22,1
1.5159156254600758e+18,8,1,62.48,1
1.5159156255110364e+18,8,1,173.59,1
1.5159156255110395e+18,8,2,1094.59,1
1.515915625507592e+18,8,1,532.38,1
1.5159156255110436e+18,8,10,7362.97,1
1.5159156254557484e+18,8,2,1572.17,1
1.5159156254936622e+18,8,1,381.94,1
1.5159156254835592e+18,8,4,2222.12,1
1.5159156254668918e+18,8,1,210.63,1
1.515915625511053e+18,8,2,1886.52,1
1.5159156254484196e+18,8,1,437.48,1
1.515915625511059e+18,8,5,1267.92,1
1.5159156255110118e+18,8,1,266.18,1
1.5159156255110605e+18,8,134,23567.47,3
1.515915625508443e+18,8,1,25.44,1
1.5159156254978058e+18,8,1,40.0,1
1.5159156254838264e+18,8,2,31.2,1
1.5159156255059174e+18,8,1,22.92,1
1.5159156254568998e+18,8,1,62.45,1
1.5159156254808335e+18,8,1,29.84,1
1.5159156254678497e+18,8,1,856.46,1
1.5159156255110648e+18,8,8,6363.209999999999,1
1.5159156255110625e+18,8,2,219.86,1
1.5159156255110694e+18,8,7,960.4399999999998,1
1.515915625496552e+18,8,1,127.29,1
1.515915625511075e+18,8,2,974.38,1
1.5159156254820278e+18,8,1,833.31,1
1.5159156254704535e+18,8,1,1212.94,1
1.515915625510933e+18,8,1,731.0,1
1.5159156254867889e+18,8,2,323.56,1
1.515915625511098e+18,8,4,2893.4,1
1.5159156254648663e+18,8,1,67.11,1
1.5159156254416604e+18,8,4,144.1,1
1.5159156254972393e+18,8,3,297.39000000000004,1
1.5159156254840855e+18,8,1,34.68,1
1.5159156254477745e+18,8,1,2.08,1
1.515915625471049e+18,8,1,46.27,1
1.5159156255110106e+18,8,1,242.99,1
1.515915625482143e+18,8,1,856.23,1
1.5159156255111112e+18,8,5,844.55,1
1.5159156255111114e+18,8,10,1731.2099999999996,1
1.515915625511056e+18,8,8,3869.47,1
1.5159156255111132e+18,8,5,704.9300000000001,1
1.5159156255111035e+18,8,1,108.77,1
1.5159156254849595e+18,8,3,3986.96,1
1.5159156254754314e+18,8,1,208.31,1
1.5159156255049467e+18,8,1,782.53,1
1.5159156254837015e+18,8,2,1064.76,1
1.5159156255111245e+18,8,4,865.65,1
1.5159156254575813e+18,8,1,393.5,1
1.515915625511129e+18,8,2,925.42,1
1.5159156254838994e+18,8,1,254.61,1
1.5159156254676134e+18,8,1,384.18,1
1.515915625511132e+18,8,1,173.59,1
1.5159156255111276e+18,8,3,1009.18,1
1.515915625511142e+18,8,3,590.21,1
1.5159156255105147e+18,8,1,416.64,1
1.5159156255111434e+18,8,1,231.46,1
1.515915625504433e+18,8,1,115.49,1
1.515915625500848e+18,8,4,1202.71,1
1.5159156254982497e+18,8,11,2965.6000000000004,1
1.5159156254431276e+18,8,5,100.81,1
1.5159156254725115e+18,8,1,18.5,1
1.5159156255110684e+18,8,6,798.5399999999998,1
1.5159156255111345e+18,8,5,1191.68,1
1.5159156255111452e+18,8,3,2356.11,1
1.5159156254850906e+18,8,5,1273.0500000000002,1
1.5159156255111706e+18,8,5,819.34,1
1.515915625511174e+18,8,5,1960.51,1
1.5159156255111752e+18,8,4,844.8,1
1.5159156254920422e+18,8,1,162.01,1
1.5159156254613204e+18,8,2,94.86,1
1.5159156255111793e+18,8,5,1678.13,1
1.515915625511179e+18,8,7,5027.2300000000005,1
1.515915625455662e+18,8,1,925.67,1
1.5159156255111808e+18,8,8,2521.8,1
1.515915625448586e+18,8,2,578.6600000000001,1
1.5159156255111826e+18,8,3,2177.48,1
1.5159156255111905e+18,8,1,19.65,1
1.5159156254613978e+18,8,6,1249.86,1
1.515915625509842e+18,8,2,546.25,1
1.5159156255111987e+18,8,4,1289.03,1
1.5159156255111992e+18,8,6,2992.9200000000005,1
1.5159156254538757e+18,8,1,134.24,1
1.5159156255112095e+18,8,1,289.31,1
1.5159156255105454e+18,8,1,173.59,1
1.515915625511193e+18,8,4,4228.77,1
1.515915625486497e+18,8,1,4.61,1
1.5159156255112146e+18,8,3,694.38,1
1.5159156255085665e+18,8,1,451.37,1
1.5159156254762442e+18,8,2,833.28,1
1.515915625511218e+18,8,1,173.59,1
1.515915625471567e+18,8,1,770.7700000000001,1
1.515915625511219e+18,8,9,3362.71,1
1.515915625511193e+18,8,3,1679.98,1
1.515915625511225e+18,8,3,2405.69,1
1.5159156255112264e+18,8,5,1832.95,1
1.515915625511226e+18,8,3,1203.63,1
1.5159156255112274e+18,8,6,1772.98,1
1.515915625471106e+18,8,1,277.75,1
1.5159156254760018e+18,8,1,1229.0700000000002,1
1.5159156255112284e+18,8,1,104.14,1
1.5159156254936788e+18,8,8,8582.37,1
1.515915625496038e+18,8,2,50.84,1
1.5159156254592044e+18,8,2,811.7099999999999,1
1.5159156254410427e+18,8,11,4188.56,1
1.5159156255111844e+18,8,6,4521.950000000001,1
1.515915625442154e+18,8,1,810.16,1
1.5159156254975114e+18,8,1,277.75,1
1.515915625465914e+18,8,2,972.12,1
1.5159156255112463e+18,8,3,166.59,1
1.5159156254456804e+18,8,1,925.67,1
1.5159156255112376e+18,8,1,179.35000000000002,1
1.515915625480829e+18,8,1,151.11,1
1.5159156255112448e+18,8,1,57.85,1
1.515915625511258e+18,8,2,1781.9,1
1.5159156255052534e+18,8,2,220.56,1
1.5159156254784328e+18,8,1,10.86,1
1.515915625495159e+18,8,2,305.5,1
1.515915625511267e+18,8,3,1920.76,1
1.5159156255112604e+18,8,3,1106.41,1
1.5159156255112676e+18,8,4,2175.38,1
1.515915625511268e+18,8,15,5253.960000000001,1
1.51591562551127e+18,8,9,3374.78,1
1.5159156254761807e+18,8,3,1099.47,1
1.5159156254997862e+18,8,1,856.23,1
1.5159156254764772e+18,8,2,1851.34,1
1.515915625460327e+18,8,2,833.28,1
1.5159156255112763e+18,8,6,3471.1600000000003,1
1.5159156255112786e+18,8,11,2482.38,1
1.51591562551128e+18,8,2,148.1,1
1.5159156254636585e+18,8,6,4396.87,1
1.5159156255112822e+18,8,3,371.39,1
1.5159156255112873e+18,8,2,2090.17,1
1.5159156255112896e+18,8,1,856.23,1
1.5159156254493668e+18,8,4,613.1,1
1.515915625511294e+18,8,7,3587.34,1
1.5159156255062164e+18,8,3,682.8,1
1.5159156255112965e+18,8,1,101.83,1
1.5159156255015063e+18,8,1,203.68,1
1.515915625507769e+18,8,1,122.66,1
1.5159156254418647e+18,8,1,324.05,1
1.5159156254415263e+18,8,1,203.68,1
1.5159156254410708e+18,8,2,541.62,1
1.515915625510887e+18,8,1,3057.85,1
1.5159156255113096e+18,8,10,4697.6900000000005,1
1.5159156255113098e+18,8,8,2655.08,1
1.5159156255113108e+18,8,2,934.91,1
1.515915625441478e+18,8,1,150.44,1
1.515915625459169e+18,8,1,486.09,1
1.5159156255113172e+18,8,1,254.61,1
1.5159156255113167e+18,8,1,324.05,1
1.5159156255081738e+18,8,2,277.73,1
1.5159156254760604e+18,8,6,1423.44,1
1.5159156255113224e+18,8,3,613.34,1
1.515915625511324e+18,8,5,3693.88,1
1.5159156254542031e+18,8,1,425.9,1
1.515915625485414e+18,8,1,200.63,1
1.5159156254494843e+18,8,1,55.28,1
1.515915625440992e+18,8,2,2171.02,1
1.5159156255059023e+18,8,1,136.32,1
1.515915625449472e+18,8,1,64.79,1
1.515915625511072e+18,8,3,1283.29,1
1.5159156255110725e+18,8,1,55.53,1
1.515915625468602e+18,8,19,3837.57,1
1.515915625478426e+18,8,1,856.23,1
1.515915625448857e+18,8,1,879.61,1
1.515915625474349e+18,8,1,185.16,1
1.5159156255113467e+18,8,4,2124.4,1
1.5159156254574543e+18,8,2,2425.88,1
1.515915625509446e+18,8,3,2799.9,1
1.5159156255113482e+18,8,3,1643.44,1
1.5159156255113492e+18,8,6,1080.89,1
1.51591562549663e+18,8,2,188.84,1
1.5159156255113516e+18,8,5,1263.77,1
1.5159156255113518e+18,8,6,2261.0000000000005,1
1.5159156255113528e+18,8,4,2467.01,1
1.515915625511355e+18,8,2,233.75,1
1.5159156255113574e+18,8,4,2013.55,1
1.515915625476967e+18,8,1,254.61,1
1.5159156254770726e+18,8,4,1388.78,1
1.515915625511363e+18,8,5,3100.05,1
1.51591562547559e+18,8,1,694.42,1
1.5159156255112827e+18,8,4,867.96,1
1.5159156254482673e+18,8,1,254.61,1
1.5159156254561713e+18,8,2,170.56,1
1.5159156254971092e+18,8,1,43.96,1
1.5159156255113728e+18,8,2,305.51,1
1.5159156255113736e+18,8,7,2592.87,1
1.515915625479031e+18,8,1,23.13,1
1.5159156255113787e+18,8,2,1527.73,1
1.5159156254693896e+18,8,1,192.11,1
1.5159156254647967e+18,8,1,1203.65,1
1.515915625455775e+18,8,5,5545.0,1
1.515915625444854e+18,8,1,416.64,1
1.5159156255113887e+18,8,1,856.23,1
1.5159156254778214e+18,8,1,403.45,1
1.5159156254941714e+18,8,1,48.57,1
1.5159156255113958e+18,8,7,5293.81,1
1.515915625483331e+18,8,2,232.83,1
1.5159156254675034e+18,8,1,428.22,1
1.515915625511408e+18,8,1,150.44,1
1.5159156254507067e+18,8,1,150.44,1
1.5159156255114092e+18,8,3,599.45,1
1.5159156254601457e+18,8,3,398.08,1
1.5159156254826606e+18,8,2,2070.1,1
1.5159156254600525e+18,8,3,1488.1499999999996,1
1.5159156255108536e+18,8,5,2025.35,1
1.515915625444938e+18,8,1,16.18,1
1.5159156254571546e+18,8,1,115.7,1
1.5159156255063222e+18,8,1,138.87,1
1.5159156255114324e+18,8,2,439.77,1
1.5159156255087703e+18,8,1,56.42,1
1.515915625511436e+18,8,9,4177.56,1
1.5159156254509524e+18,8,1,925.67,1
1.515915625504185e+18,8,1,289.33,1
1.515915625511444e+18,8,4,722.1299999999999,1
1.5159156254630728e+18,8,1,57.85,1
1.5159156254752737e+18,8,1,298.56,1
1.5159156255114468e+18,8,3,1291.37,1
1.5159156255081385e+18,8,1,138.87,1
1.5159156254806444e+18,8,1,173.59,1
1.5159156255114511e+18,8,3,114.51,1
1.5159156254746135e+18,8,9,8238.7,1
1.5159156255114565e+18,8,22,9664.46,1
1.515915625493382e+18,8,1,856.23,1
1.515915625511463e+18,8,3,555.48,1
1.5159156254982477e+18,8,6,5697.18,1
1.5159156254927813e+18,8,1,277.75,1
1.5159156255114703e+18,8,4,1798.39,1
1.5159156255114708e+18,8,5,1349.37,1
1.515915625483095e+18,8,1,277.75,1
1.5159156254693873e+18,8,1,844.88,1
1.5159156254592543e+18,8,1,400.44,1
1.5159156254652849e+18,8,1,689.5,1
1.5159156254669274e+18,8,8,1967.2000000000005,1
1.5159156255114844e+18,8,1,208.31,1
1.5159156255087624e+18,8,1,324.05,1
1.5159156255094182e+18,8,2,2774.02,1
1.515915625511492e+18,8,4,2562.17,1
1.5159156255094538e+18,8,1,173.59,1
1.5159156255114903e+18,8,3,1527.0,1
1.5159156255114918e+18,8,3,2265.98,1
1.5159156255114496e+18,8,6,1057.46,1
1.515915625511495e+18,8,4,992.73,1
1.515915625469296e+18,8,1,39.33,1
1.5159156254503995e+18,8,1,9.91,1
1.5159156254413192e+18,8,2,68.24000000000001,1
1.5159156254797768e+18,8,1,37.01,1
1.515915625511514e+18,8,2,828.6299999999999,1
1.5159156254412022e+18,8,1,925.67,1
1.5159156254675597e+18,8,3,1715.15,1
1.515915625457753e+18,8,3,262.67,1
1.5159156254809677e+18,8,1,601.83,1
1.515915625476069e+18,8,2,277.74,1
1.5159156255114304e+18,8,2,798.56,1
1.515915625472324e+18,8,1,462.94,1
1.5159156254660442e+18,8,1,59.7,1
1.5159156255108813e+18,8,3,486.05,1
1.5159156255115277e+18,8,2,455.97,1
1.5159156255115287e+18,8,1,78.68,1
1.5159156255114783e+18,8,18,1656.2799999999995,1
1.515915625511531e+18,8,3,1046.13,1
1.5159156255115313e+18,8,7,6448.71,1
1.5159156255115333e+18,8,4,810.1,1
1.5159156255115318e+18,8,1,189.75,1
1.5159156255115372e+18,8,4,2710.56,1
1.5159156254535867e+18,8,4,157.45,1
1.5159156255115407e+18,8,3,2340.6,1
1.515915625511465e+18,8,1,57.85,1
1.515915625503798e+18,8,3,685.0899999999999,1
1.515915625446114e+18,8,2,349.49,1
1.5159156254629225e+18,8,2,170.08,1
1.5159156254929288e+18,8,1,85.6,1
1.515915625478479e+18,8,1,57.85,1
1.5159156254776271e+18,8,2,1064.76,1
1.5159156254536812e+18,8,1,208.31,1
1.5159156255115546e+18,8,13,4214.9400000000005,1
1.5159156255068608e+18,8,1,147.43,1
1.515915625511561e+18,8,2,279.81,1
1.5159156254662031e+18,8,1,34.7,1
1.515915625482835e+18,8,1,1215.25,1
1.515915625511565e+18,8,1,925.67,1
1.515915625460389e+18,8,1,208.31,1
1.5159156254690417e+18,8,1,340.25,1
1.515915625511568e+18,8,2,1215.23,1
1.5159156254494876e+18,8,1,532.38,1
1.5159156255115873e+18,8,2,1506.19,1
1.5159156254423987e+18,8,1,18.5,1
1.5159156254501064e+18,8,1,833.29,1
1.5159156255115917e+18,8,8,1779.91,1
1.5159156255115924e+18,8,4,1402.69,1
1.51591562544545e+18,8,1,34.7,1
1.5159156255115666e+18,8,3,724.46,1
1.515915625449173e+18,8,1,532.38,1
1.5159156254604751e+18,8,1,4.38,1
1.5159156255115978e+18,8,16,4202.469999999999,1
1.5159156255116e+18,8,5,2245.24,1
1.515915625511609e+18,8,4,2962.88,1
1.5159156254485688e+18,8,2,897.87,1
1.515915625511612e+18,8,5,1288.0,1
1.5159156255115832e+18,8,4,2499.42,1
1.5159156254808952e+18,8,5,3864.94,1
1.515915625498299e+18,8,6,898.0,1
1.5159156255095455e+18,8,1,24.28,1
1.5159156255111757e+18,8,4,694.34,1
1.5159156255115087e+18,8,3,670.5,1
1.5159156254774769e+18,8,1,69.4,1
1.5159156255116308e+18,8,6,1391.03,1
1.5159156254771525e+18,8,1,81.0,1
1.5159156254804247e+18,8,1,13.87,1
1.5159156255116347e+18,8,9,5312.27,1
1.5159156254823764e+18,8,1,27.74,1
1.5159156254698184e+18,8,1,99.51,1
1.5159156254425393e+18,8,8,6596.9400000000005,1
1.5159156254771244e+18,8,3,165.68,1
1.515915625483399e+18,8,1,150.44,1
1.5159156255116442e+18,8,2,1083.06,1
1.515915625466586e+18,8,2,80.97,1
1.5159156255081078e+18,8,1,8.08,1
1.5159156255116493e+18,8,4,1574.06,1
1.5159156255116506e+18,8,9,4105.26,1
1.515915625498009e+18,8,1,298.57,1
1.5159156255110607e+18,8,4,3043.91,1
1.5159156254410125e+18,8,3,1333.03,1
1.5159156255116646e+18,8,6,2015.61,1
1.5159156254711954e+18,8,3,3161.9700000000003,1
1.5159156254962204e+18,8,1,24.26,1
1.5159156254571372e+18,8,3,183.9,1
1.5159156255116728e+18,8,3,199.0,1
1.515915625511678e+18,8,1,405.07,1
1.5159156255115e+18,8,1,53.22,1
1.5159156254555886e+18,8,1,1155.01,1
1.5159156254569492e+18,8,1,418.96,1
1.5159156255116518e+18,8,3,257.76,1
1.5159156255113946e+18,8,1,35.86,1
1.5159156254821606e+18,8,1,134.24,1
1.5159156254437865e+18,8,3,2576.94,1
1.515915625511707e+18,8,15,3033.93,1
1.5159156255117066e+18,8,3,374.94,1
1.5159156254726175e+18,8,1,208.31,1
1.5159156255116488e+18,8,4,1111.02,1
1.5159156255117112e+18,8,1,254.61,1
